run_id,date,started_at,commit,kind,subject,arm,corpus_name,corpus_hash,spec_task_count,library,n_primitives,run_type,budget,engine,learn_engine,proposer,metric,iterations,attempts_per_test,n_constraints,cost,dir,completed,solved,task_count,considered,censored,stopped_early,seconds,first_solution_index
31591f33a430a9d3,2026-07-20,2026-07-20T19:52:45.103266+00:00,532e1255,ladder,al4-mask-crop,train,al4-mask-crop:train,6de94d9fc9451544,7,al4-L0,9,SEARCH,d4/pool2000/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195245_31591f33a430a9d3,True,2,7,350000,True,False,16.311,
4bfbab613177385f,2026-07-20,2026-07-20T19:53:01.438458+00:00,532e1255,ladder,al4-mask-crop,train,al4-mask-crop:train,6de94d9fc9451544,7,al4-L0+nonbg_mask,10,SEARCH,d4/pool2000/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195301_4bfbab613177385f,True,3,7,350000,True,False,15.949,
c5b457b506fa0c7c,2026-07-20,2026-07-20T19:53:17.409229+00:00,532e1255,ladder,al4-mask-crop,train,al4-mask-crop:train,6de94d9fc9451544,7,al4-L0+nonbg_mask+flatten_content,11,SEARCH,d4/pool2000/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195317_c5b457b506fa0c7c,True,7,7,350000,True,False,10.699,
8208592e01337dcd,2026-07-20,2026-07-20T19:53:28.133400+00:00,532e1255,ladder,al4-mask-crop,train,al4-mask-crop:train,6de94d9fc9451544,7,al4-L0+nonbg_mask+flatten_content+stamp,12,SEARCH,d4/pool2000/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195328_8208592e01337dcd,True,7,7,350000,True,False,22.834,
75461fa71b678bbd,2026-07-20,2026-07-20T19:53:50.989712+00:00,532e1255,ladder,al4-mask-crop,train,al4-mask-crop:train,6de94d9fc9451544,7,al4-L0+stamp,10,SEARCH,d4/pool2000/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195350_75461fa71b678bbd,True,4,7,350000,True,False,23.703,
5654662f14a7e1cf,2026-07-20,2026-07-20T19:54:14.751862+00:00,532e1255,ladder,al5-perceiver-chain,train,al5-perceiver-chain:train,b75f64df08cab460,7,al5-L0,5,LEARN,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,6,2,0,ProgramSize,runs/2026-07-20/20260720_195414_5654662f14a7e1cf,True,,,,,,0,
f78d56be36b08799,2026-07-20,2026-07-20T19:54:40.290281+00:00,532e1255,ladder,al5-perceiver-chain,train,al5-perceiver-chain:train,b75f64df08cab460,7,al5-L0+abs0+abs1,7,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195440_f78d56be36b08799,True,3,7,350000,True,False,10.903,
c72b78ec93e29ab9,2026-07-20,2026-07-20T19:54:51.212044+00:00,532e1255,ladder,al5-perceiver-chain,heldout,al5-perceiver-chain:heldout,39442ce67fd11b02,4,al5-L0+abs0+abs1,7,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195451_c72b78ec93e29ab9,True,1,4,200000,True,False,6.34,
bfaded2d52b4b6ce,2026-07-20,2026-07-20T19:54:57.568533+00:00,532e1255,ladder,al5-perceiver-chain,train,al5-perceiver-chain:train,b75f64df08cab460,7,al5-L0,5,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195457_bfaded2d52b4b6ce,True,3,7,350000,True,False,14.658,
9fd36c144f90a58a,2026-07-20,2026-07-20T19:55:12.247878+00:00,532e1255,ladder,al5-perceiver-chain,train,al5-perceiver-chain:train,b75f64df08cab460,7,al5-L0+swap_extremes,6,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195512_9fd36c144f90a58a,True,5,7,350000,True,False,14.685,
d6dfa45e4336674d,2026-07-20,2026-07-20T19:55:26.956641+00:00,532e1255,ladder,al5-perceiver-chain,train,al5-perceiver-chain:train,b75f64df08cab460,7,al5-L0+swap_extremes+swap_mirror,7,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195526_d6dfa45e4336674d,True,7,7,350000,True,False,15.085,
7289b1f77f54f1a4,2026-07-20,2026-07-20T19:55:42.063089+00:00,532e1255,ladder,al5-perceiver-chain,train,al5-perceiver-chain:train,b75f64df08cab460,7,al5-L0+swap_extremes+swap_mirror+swap_stack,8,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195542_7289b1f77f54f1a4,True,7,7,350000,True,False,17.494,
36c9a50102d70807,2026-07-20,2026-07-20T19:55:59.578590+00:00,532e1255,ladder,al5-perceiver-chain,train,al5-perceiver-chain:train,b75f64df08cab460,7,al5-L0+swap_stack,6,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195559_36c9a50102d70807,True,7,7,350000,True,False,16.802,
1fdc5e91af17b06d,2026-07-20,2026-07-20T19:56:16.443698+00:00,532e1255,ladder,al6-mirror-tall,train,al6-mirror-tall:train,60f1e73b03682fa7,9,al6-L0,5,LEARN,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,7,2,0,ProgramSize,runs/2026-07-20/20260720_195616_1fdc5e91af17b06d,True,,,,,,0,
efa8854291a72d64,2026-07-20,2026-07-20T19:56:53.493468+00:00,532e1255,ladder,al6-mirror-tall,train,al6-mirror-tall:train,60f1e73b03682fa7,9,al6-L0+abs0,6,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195653_efa8854291a72d64,True,3,9,450000,True,False,18.587,
5e77cd405071f422,2026-07-20,2026-07-20T19:57:12.102496+00:00,532e1255,ladder,al6-mirror-tall,heldout,al6-mirror-tall:heldout,587e03e97a895701,5,al6-L0+abs0,6,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195712_5e77cd405071f422,True,3,5,250000,True,False,10.446,
8ff4789ea2995be8,2026-07-20,2026-07-20T19:57:22.570009+00:00,532e1255,ladder,al6-mirror-tall,train,al6-mirror-tall:train,60f1e73b03682fa7,9,al6-L0,5,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195722_8ff4789ea2995be8,True,3,9,450000,True,False,18.597,
fdcba67001e330b4,2026-07-20,2026-07-20T19:57:41.187259+00:00,532e1255,ladder,al6-mirror-tall,train,al6-mirror-tall:train,60f1e73b03682fa7,9,al6-L0+rot180,6,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195741_fdcba67001e330b4,True,3,9,450000,True,False,18.727,
2ab17d1eaeef146e,2026-07-20,2026-07-20T19:57:59.943993+00:00,532e1255,ladder,al6-mirror-tall,train,al6-mirror-tall:train,60f1e73b03682fa7,9,al6-L0+rot180+norm_mirror,7,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195759_2ab17d1eaeef146e,True,6,9,450000,True,False,19.634,
1e4d89a37fc40026,2026-07-20,2026-07-20T19:58:19.600370+00:00,532e1255,ladder,al6-mirror-tall,train,al6-mirror-tall:train,60f1e73b03682fa7,9,al6-L0+rot180+norm_mirror+norm_stack,8,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195819_1e4d89a37fc40026,True,7,9,450000,True,False,21.621,
f9f4e08c06c265e6,2026-07-20,2026-07-20T19:58:41.244854+00:00,532e1255,ladder,al6-mirror-tall,train,al6-mirror-tall:train,60f1e73b03682fa7,9,al6-L0+rot180+norm_mirror+norm_stack+norm_quad,9,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195841_f9f4e08c06c265e6,True,9,9,450000,True,False,17.297,
8b68698a5a5d2dc7,2026-07-20,2026-07-20T19:58:58.566142+00:00,532e1255,ladder,al6-mirror-tall,train,al6-mirror-tall:train,60f1e73b03682fa7,9,al6-L0+norm_quad,6,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195858_8b68698a5a5d2dc7,True,8,9,450000,True,False,22.242,
b268e700a25bcbda,2026-07-20,2026-07-20T19:59:20.876306+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0,4,LEARN,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,8,2,0,ProgramSize,runs/2026-07-20/20260720_195920_b268e700a25bcbda,True,,,,,,0,
04f1dfb497eff4ef,2026-07-20,2026-07-20T19:59:21.734759+00:00,532e1255,ladder,al8-lean-perceiver,train,al8-lean-perceiver:train,6f04d9d8bce1718f,7,al8-L0,5,LEARN,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,6,2,0,ProgramSize,runs/2026-07-20/20260720_195921_04f1dfb497eff4ef,True,,,,,,0,
06318eeefc224b9a,2026-07-20,2026-07-20T19:59:21.405642+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0+mirror+stack2+wide4+tall4,8,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_06318eeefc224b9a,True,11,11,2387,False,False,0.073,
361c291e4f1a05bb,2026-07-20,2026-07-20T19:59:21.297528+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0+mirror+stack2,6,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_361c291e4f1a05bb,True,8,11,1397,False,False,0.03,
47c0bb5786e2c94e,2026-07-20,2026-07-20T19:59:21.343103+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0+mirror+stack2+wide4,7,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_47c0bb5786e2c94e,True,10,11,1859,False,False,0.046,
7982308a21e50716,2026-07-20,2026-07-20T19:59:21.496278+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0+mirror+stack2+wide4+tall4+wide8,9,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_7982308a21e50716,True,11,11,2981,False,False,0.13,
7b9cc62625996f96,2026-07-20,2026-07-20T19:59:21.230799+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0,4,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_7b9cc62625996f96,True,2,11,671,False,False,0.015,
b90da56dcad2ac20,2026-07-20,2026-07-20T19:59:21.087779+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0+abs0+abs1+abs2+abs3+abs4,9,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_b90da56dcad2ac20,True,11,11,2981,False,False,0.07,
e7b2777ce7a3ad94,2026-07-20,2026-07-20T19:59:21.176411+00:00,532e1255,ladder,al7-fast-tower,heldout,al7-fast-tower:heldout,77a982a3429eeb94,6,al7-L0+abs0+abs1+abs2+abs3+abs4,9,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_e7b2777ce7a3ad94,True,6,6,1626,False,False,0.037,
f7e2bed8272335f5,2026-07-20,2026-07-20T19:59:21.645428+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0+wide8,5,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_f7e2bed8272335f5,True,5,11,1001,False,False,0.043,
f846fdf6ea0e46b1,2026-07-20,2026-07-20T19:59:21.261166+00:00,532e1255,ladder,al7-fast-tower,train,al7-fast-tower:train,677c217a6964b73f,11,al7-L0+mirror,5,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195921_f846fdf6ea0e46b1,True,4,11,1001,False,False,0.021,
1255cb562bf076ec,2026-07-20,2026-07-20T19:59:22.915586+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0,4,LEARN,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,8,2,0,ProgramSize,runs/2026-07-20/20260720_195922_1255cb562bf076ec,True,,,,,,0,
48f542bb19727125,2026-07-20,2026-07-20T19:59:22.062297+00:00,532e1255,ladder,al8-lean-perceiver,train,al8-lean-perceiver:train,6f04d9d8bce1718f,7,al8-L0+abs0+abs1+abs2+abs3,9,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195922_48f542bb19727125,True,7,7,8631,False,False,0.31,
67cfff37b0f3f407,2026-07-20,2026-07-20T19:59:22.724204+00:00,532e1255,ladder,al8-lean-perceiver,train,al8-lean-perceiver:train,6f04d9d8bce1718f,7,al8-L0+swap_ext+swap_mir+swap_stk,8,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195922_67cfff37b0f3f407,True,7,7,2135,False,False,0.083,
6cc410f389d53758,2026-07-20,2026-07-20T19:59:22.576164+00:00,532e1255,ladder,al8-lean-perceiver,train,al8-lean-perceiver:train,6f04d9d8bce1718f,7,al8-L0,5,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195922_6cc410f389d53758,True,7,7,567,False,False,0.017,
7d8b54323371789c,2026-07-20,2026-07-20T19:59:22.607838+00:00,532e1255,ladder,al8-lean-perceiver,train,al8-lean-perceiver:train,6f04d9d8bce1718f,7,al8-L0+swap_ext,6,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195922_7d8b54323371789c,True,7,7,1085,False,False,0.034,
af3aa49ca0097387,2026-07-20,2026-07-20T19:59:22.393950+00:00,532e1255,ladder,al8-lean-perceiver,heldout,al8-lean-perceiver:heldout,69bf9215dcdea61e,4,al8-L0+abs0+abs1+abs2+abs3,9,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195922_af3aa49ca0097387,True,4,4,4932,False,False,0.164,
e05b01636867d562,2026-07-20,2026-07-20T19:59:22.657133+00:00,532e1255,ladder,al8-lean-perceiver,train,al8-lean-perceiver:train,6f04d9d8bce1718f,7,al8-L0+swap_ext+swap_mir,7,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195922_e05b01636867d562,True,7,7,1582,False,False,0.051,
fd1f7dbe497d3b7b,2026-07-20,2026-07-20T19:59:22.824851+00:00,532e1255,ladder,al8-lean-perceiver,train,al8-lean-perceiver:train,6f04d9d8bce1718f,7,al8-L0+swap_stk,6,SEARCH,d3/pool1500/arity3/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195922_fd1f7dbe497d3b7b,True,7,7,1281,False,False,0.048,
044eefbc737ebd6f,2026-07-20,2026-07-20T19:59:24.003496+00:00,532e1255,ladder,al10-skippable,train,al10-skippable:train,0bb49138c62c03c9,3,al2-L0,2,SEARCH,d4/pool4000/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_044eefbc737ebd6f,True,3,3,45,False,False,0.003,
1ab6a9553214adaa,2026-07-20,2026-07-20T19:59:23.212843+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0+abs0+abs1+abs2+abs3+abs4+abs5,10,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_1ab6a9553214adaa,True,13,13,4303,False,False,0.094,
20c97598f17e81e8,2026-07-20,2026-07-20T19:59:23.462617+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0+mirror+stack2,6,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_20c97598f17e81e8,True,10,13,1651,False,False,0.035,
3fe8f7a7244980f0,2026-07-20,2026-07-20T19:59:23.688117+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0+mirror+stack2+wide4+tall4+wide8,9,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_3fe8f7a7244980f0,True,13,13,3523,False,False,0.148,
44e0c415944f266d,2026-07-20,2026-07-20T19:59:23.953171+00:00,532e1255,ladder,al10-skippable,train,al10-skippable:train,0bb49138c62c03c9,3,al2-L0,2,LEARN,d4/pool4000/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,4,2,0,ProgramSize,runs/2026-07-20/20260720_195923_44e0c415944f266d,True,,,,,,0,
55a2755823461467,2026-07-20,2026-07-20T19:59:23.326091+00:00,532e1255,ladder,al9-decoy,heldout,al9-decoy:heldout,1d788f0b56a10f89,6,al7-L0+abs0+abs1+abs2+abs3+abs4+abs5,10,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_55a2755823461467,True,6,6,1986,False,False,0.044,
767c719e8654567f,2026-07-20,2026-07-20T19:59:23.583271+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0+mirror+stack2+wide4+tall4,8,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_767c719e8654567f,True,13,13,2821,False,False,0.086,
85bb165ef240fd66,2026-07-20,2026-07-20T19:59:23.514438+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0+mirror+stack2+wide4,7,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_85bb165ef240fd66,True,12,13,2197,False,False,0.052,
a20a500a3278f7f1,2026-07-20,2026-07-20T19:59:23.971607+00:00,532e1255,ladder,al10-skippable,train,al10-skippable:train,0bb49138c62c03c9,3,al2-L0+abs0,3,SEARCH,d4/pool4000/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_a20a500a3278f7f1,True,3,3,75,False,False,0.004,
cee44c882ebc1d7d,2026-07-20,2026-07-20T19:59:23.387940+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0,4,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_cee44c882ebc1d7d,True,4,13,793,False,False,0.018,
dca97da3ffc21d1c,2026-07-20,2026-07-20T19:59:23.988023+00:00,532e1255,ladder,al10-skippable,heldout,al10-skippable:heldout,d7faeeb7f16315bb,2,al2-L0+abs0,3,SEARCH,d4/pool4000/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_dca97da3ffc21d1c,True,2,2,50,False,False,0.002,
de4b3782f4822583,2026-07-20,2026-07-20T19:59:23.855132+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0+wide8,5,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_de4b3782f4822583,True,7,13,1183,False,False,0.049,
efda422d08dfd68a,2026-07-20,2026-07-20T19:59:23.422154+00:00,532e1255,ladder,al9-decoy,train,al9-decoy:train,6ef5397feabb05c2,13,al7-L0+mirror,5,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195923_efda422d08dfd68a,True,6,13,1183,False,False,0.025,
39ec14e2a292af90,2026-07-20,2026-07-20T19:59:24.046185+00:00,532e1255,ladder,al11-greedy-trap,train,al11-greedy-trap:train,eda88ccd0ea3cca3,14,al7-L0,4,LEARN,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,8,2,0,ProgramSize,runs/2026-07-20/20260720_195924_39ec14e2a292af90,True,,,,,,0,
6d153336924b8cef,2026-07-20,2026-07-20T19:59:24.019343+00:00,532e1255,ladder,al10-skippable,train,al10-skippable:train,0bb49138c62c03c9,3,al2-L0+rot90,3,SEARCH,d4/pool4000/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195924_6d153336924b8cef,True,3,3,75,False,False,0.004,
6eb9c2b858d211f2,2026-07-20,2026-07-20T19:59:24.288651+00:00,532e1255,ladder,al11-greedy-trap,train,al11-greedy-trap:train,eda88ccd0ea3cca3,14,al7-L0+abs0+abs1+abs2+abs3+abs4+abs5,10,SEARCH,d2/pool400/arity2/clim50000:immediate/slimNone:generation-end,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-20/20260720_195924_6eb9c2b858d211f2,True,14,14,4634,False,False,0.104,
